idx,PRODUCT_CODE,product_name,BRAND_NAME
0,424440872,A BEC 300 MG TABLET 30s,A-BEC
1,420000001,ABACUS - 50 TAB,ABACUS
2,424441093,A-BEC L TABLETS,A-BEC
3,424441967,A-BEC TABLET 60T,A-BEC
4,421112108,ABICLOR INJECTION,ABICLOR
5,421112147,ABIRACURE 500 TABLETS,ABIRACURE
6,421111654,ABIRACURE TABLET,ABIRACURE
7,424440999,ACEGABA 100 CAPSULE,ACEGABA
8,424442056,ACEGABA 100 CAPSULE 1 X 15 C,ACEGABA
9,424441000,ACEGABA 300 CAPSULE,ACEGABA
10,424441001,ACEGABA 400 CAPSULE,ACEGABA
11,421113194,ACEGABA GRS 300 TABLET 10T,ACEGABA
12,421113195,ACEGABA GRS 600 TABLET 10T,ACEGABA
13,424441216,ACEGABA ME 100 TABLET,ACEGABA
14,424441217,ACEGABA ME 300 TABLETS,ACEGABA
15,421112627,ACEGABA NT 100 TABLET 1x15T,ACEGABA
16,421112686,ACEGABA NT 200 TABLET 1x15T,ACEGABA
17,421112007,ACEGABA-NT 400 TABLET 1x15T,ACEGABA
18,424440251,ACEM - 250 TABLET,ACEM
19,424440241,ACEM - 500 TABLET,ACEM
20,420030001,ADBETA H TABLETS,ADBETA
21,423330002,ADBETA TABLETS 12.5 MG,ADBETA
22,423330003,ADBETA TABLETS 25 MG,ADBETA
23,421110833,ADHALER,ADHALER
24,423330374,ADK2 CAPSULES,ADK2
25,420030004,ADMAX  CAPSULES,ADMAX
26,420030005,ADMAX R 10X10 C,ADMAX
27,423330234,ADMAX XT CAPSULES,ADMAX
28,423331234,AFPIN-CL CAPSULES,AFPIN
29,421110409,AGRABAN INFUSION 5 MG / 100 ML,AGRABAN
30,423331181,ALATRO TABLETS,ALATRO
31,421112547,ALBENDAZOLE TABLET 400MG 1T,ALBENDAZOLE
32,423330007,ALWEL   5 TABLETS,ALWEL
33,423330525,ALWEL 10 MG TABLETS,ALWEL
34,421113127,AMARYL 1MG TABLET 10x30T,AMARYL
35,421113128,AMARYL 2MG TABLET 15x30T,AMARYL
36,421113129,AMARYL 3MG TABLET 10x30T,AMARYL
37,421113130,AMARYL M 1MG TABLET 8x20T,AMARYL
38,421113131,AMARYL M 2MG TABLET 8x20T,AMARYL
39,421113132,AMARYL M FORTE 1MG TABLET 10x15T,AMARYL
40,421113133,AMARYL M FORTE 2MG TABLET 10x15T,AMARYL
41,421113134,AMARYL MV 1MG TABLET 10x15T,AMARYL
42,421113135,AMARYL MV 2MG TABLET 10x15T,AMARYL
43,421110654,AMAZIL 10 TABLETS,AMAZIL
44,421110653,AMAZIL 5 TABLETS,AMAZIL
45,423330471,AMENTONE TABLETS,AMENTONE
46,423331553,AMINOGEST CAPSULES,AMINOGEST
47,423331552,AMINOGEST SUSPENSION,AMINOGEST
48,423330568,AMITRUST 100 INJECTION,AMITRUST
49,423330896,AMITRUST 250 INJECTION,AMITRUST
50,423330570,AMITRUST 500 INJECTION,AMITRUST
51,423331089,AMLENOX ORAL PASTE 5 GM,AMLENOX
52,423331227,AMPRO H.P. POWDER 200 GM,AMPRO
53,423331228,AMPRO KID POWDER 200 GM,AMPRO
54,423331229,AMPRO MOM POWDER 200 GM,AMPRO
55,423331205,ANADAY TABLETS,ANADAY
56,423331203,ANCOOL SF 200 ML SUSPENSION,ANCOOL
57,423331267,ANCOOL SUSPENSION 170 ML,ANCOOL
58,423331543,ANCOOL SUSPENSION 200 ML,ANCOOL
59,421110880,ANTIPLAR PLUS CAPSULES,ANTIPLAR
60,424440925,ANTIPLAR TABLETS,ANTIPLAR
61,492220070,ANTIXA 60 MG/0.6ML,ANTIXA
62,492220064,ANTIXA-300 MG / 3 ML,ANTIXA
63,492220061,ANTIXA-40 MG/0.4 ML,ANTIXA
64,420004071,APIXABAN TABLETS 5 MG 10 X 10T,APIXABAN
65,421111242,APREONE CAPSULES,APREONE
66,421111238,APREONE INJECTION 150 MG,APREONE
67,421110502,APRUV - LT  3X2X10 T,APRUV
68,421111994,APRUV F TABLET,APRUV
69,420000013,APRUV-2.5 4X5X10 T,APRUV
70,420000014,APRUV-5 4X5X10 T,APRUV
71,420000414,APRUV-D 5 9X10,APRUV
72,420000413,APRUV-D 9X10,APRUV
73,421111895,AQUA OAT BATHING BAR 75 GM,AQUAOAT
74,421113161,AQUAOAT CLEAN & MOISTURE SYNDET BAR 75GM,AQUAOAT
75,421113110,AQUAOAT HYDRATING FACE CLEANSER 100ML,AQUAOAT
76,421112579,AQUAOAT MOISTURIZING CREAM 100 GM,AQUAOAT
77,421113108,AQUAOAT MOISTURIZING CREAM 250GM,AQUAOAT
78,421111878,AQUAOAT MOISTURIZING CREAM 50GM,AQUAOAT
79,421112580,AQUAOAT MOISTURIZING LOTION 100ML,AQUAOAT
80,421112581,AQUAOAT MOISTURIZING LOTION 250ML,AQUAOAT
81,423331002,ARBOZIL 40 TABLETS,ARBOZIL
82,423330931,ARBOZIL 80 TABLETS,ARBOZIL
83,423331246,ARBOZIL CT 40/12.5 TABLETS,ARBOZIL
84,421112008,ARIPITEX 10 MG TABLET,ARIPITEX
85,421112009,ARIPITEX 15 MG TABLET,ARIPITEX
86,421112010,ARIPITEX 20 MG TABLET,ARIPITEX
87,421112011,ARIPITEX 5 MG TABLET,ARIPITEX
88,424441214,ARMOD-150 TABLETS,ARMOD
89,424442061,ARMOD-150 TABLETS 1 x 15 T,ARMOD
90,424441213,ARMOD-50 TABLETS,ARMOD
91,424442060,ARMOD-50 TABLETS 1 x 15 T,ARMOD
92,421111955,ARTEZEM INJECTION,ARTEZEM
93,421113118,ARTH APPLE CIDER VINEGAR 10T,ARTH
94,421113157,ARTH APPLE CIDER VINEGAR 3x10T,ARTH
95,421113098,ARTH BITTER DROPS 50ML,ARTH
96,421112945,ARTH BONE HEALTH SUPPORT TABLET 1x60T,ARTH
97,421112946,ARTH BRAIN FOG AID 1x30C,ARTH
98,421113097,ARTH BRAIN FOG AID 1x60C,ARTH
99,421113111,ARTH BRAIN FOG AID BRAHMI GUMMIES 30 NOS,ARTH
100,421113056,ARTH CONCEPTION SUPPORT 1x30x5C,ARTH
101,421113104,ARTH ELECTROLYTE HYD LEMON ICE TEA 10GM,ARTH
102,421113064,ARTH ELECTROLYTE HYD ORANGE 20X20GM[P2P],ARTH
103,421113065,ARTH ELECTROLYTE HYDRATION LEMON 20x20GM,ARTH
104,421113001,ARTH FATIGUE SUPPORT GUMMIES 30 NOS,ARTH
105,421113060,ARTH GUT HEALTH SUPPORT 1x30C,ARTH
106,421113058,"ARTH HAIR, NAILS & SKIN SUPPORT 1x60C",ARTH
107,421112997,ARTH HEART HEALTH 1x30C,ARTH
108,421113115,ARTH HIGH PROTEIN POWDER 400GM CHOCO HAZ,ARTH
109,421113116,ARTH HIGH PROTEIN POWDER 400GM VANILLA,ARTH
110,421113086,ARTH IMMUNITY BOOSTER VITAMIN A+D3+K2 30,ARTH
111,421112951,ARTH INTIMATE CREAM 30GM,ARTH
112,421113013,ARTH INTIMATE CREAM 5GM,ARTH
113,421113053,ARTH INTIMATE CREAM 60GM,ARTH
114,421113140,ARTH ISABGOL POWDER 6GMX20 SACHETS,ARTH
115,421113057,ARTH LIVER HEALTH SUPPORT TABLET 1x60T,ARTH
116,421112982,ARTH MOOD SUPPORT 1x30T,ARTH
117,421113055,ARTH PCOS SUPPORT TABLET 1x60T,ARTH
118,421113010,ARTH PERIMENOPAUSE MULTI SYMP SUPP 1x60T,ARTH
119,421112943,ARTH PERIMENOPAUSE MULTI SYMPTOM SUPPORT,ARTH
120,421113105,ARTH RADIANT GLOW SUPPORT 10GMx20SACHET,ARTH
121,421112948,ARTH SLEEP SUPPORT GUMMMIES 15 NOS,ARTH
122,421112949,ARTH SLEEP SUPPORT GUMMMIES 30 NOS,ARTH
123,420000531,ARTH TABLET 10X10 T,ARTH
124,421112944,ARTH TENDER BREAST SUPPORT 1x60C,ARTH
125,421113113,ARTH VITAL WELLNESS SAFFRON 30C,ARTH
126,421113061,ARTH WEIGHT MANAGEMENT SUPPORT 15T,ARTH
127,421113210,ARTH WEIGHT MANAGEMENT SUPPORT 15T,ARTH
128,423331351,ARTIFLO 1 TABLETS,ARTIFLO
129,423331352,ARTIFLO 2 TABLETS,ARTIFLO
130,423331353,ARTIFLO 3 TABLETS,ARTIFLO
131,423331354,ARTIFLO 4 TABLETS,ARTIFLO
132,421110371,ASOMET XL TABLET,ASOMET
133,421110372,ASOMET XL TABLET 5 MG,ASOMET
134,424441465,ASOMEX - M  TABLETS 10X10 T,ASOMEX
135,424441466,ASOMEX - M 5 TABLETS 10X10 T,ASOMEX
136,421110576,ASOMEX - TM 5 TABLETS,ASOMEX
137,421111383,ASOMEX - TM 5 TABLETS 1X15T,ASOMEX
138,421110575,ASOMEX - TM TABLETS,ASOMEX
139,424441530,ASOMEX - TM TABLETS 1X15T,ASOMEX
140,424440001,ASOMEX 1.25 MG TABLET,ASOMEX
141,424440754,ASOMEX 1.25 TABLETS 1X15T,ASOMEX
142,424440002,ASOMEX 2.5 MG TABLET,ASOMEX
143,424441736,ASOMEX 2.5 MG TABLET 1X15T,ASOMEX
144,424440094,ASOMEX 2.5 MG TABLET 1x30T,ASOMEX
145,421110721,ASOMEX 5 CV TABLET,ASOMEX
146,424440003,ASOMEX 5 MG TABLET,ASOMEX
147,424441737,ASOMEX 5 MG TABLET 1x15T,ASOMEX
148,420000021,ASOMEX AT 2.5 MG TABLET,ASOMEX
149,424441921,ASOMEX AT 2.5 MG TABLET 1X15T,ASOMEX
150,424440006,ASOMEX AT 5 MG TABLET,ASOMEX
151,424441922,ASOMEX AT 5 MG TABLET 1X15T,ASOMEX
152,421110246,ASOMEX CL TABLETS,ASOMEX
153,421110720,ASOMEX CV TABLET,ASOMEX
154,424440008,ASOMEX D 5 TABLET,ASOMEX
155,424440760,ASOMEX D 5 TABLET 1x15T,ASOMEX
156,424440007,ASOMEX D TABLET,ASOMEX
157,424440759,ASOMEX D TABLET 1x15T,ASOMEX
158,424440489,ASOMEX LT 2.5 MG TABLET,ASOMEX
159,421111036,ASOMEX LT 5 MG TABLET,ASOMEX
160,424440761,ASOMEX LT TABLET 1X15T,ASOMEX
161,421110760,ASOMEX LTH 5 TABLETS,ASOMEX
162,421110759,ASOMEX LTH TABLETS,ASOMEX
163,421110762,ASOMEX OH FORTE TABLET,ASOMEX
164,421110761,ASOMEX OH TABLETS,ASOMEX
165,421110889,ASOMEX R TABLET,ASOMEX
166,420000532,ASTHAFRE - 10 9X10 T,ASTHAFRE
167,420000533,ASTHAFRE - 20 9X10 T,ASTHAFRE
168,420030109,ASTHAFREE 60 ML,ASTHAFRE
169,421110430,ATAZOR 300 MG CAPSULE 30S,ATAZOR
170,421110014,ATAZOR CAPSULES 150 MG,ATAZOR
171,421110015,ATAZOR CAPSULES 200 MG,ATAZOR
172,424441762,ATAZOR-R TABLETS 1x30 T,ATAZOR
173,421112704,ATEREMCURE 25 TABLET 1x15T,ATEREMCURE
174,421113030,ATEREMCURE SYRUP 100ML,ATEREMCURE
175,421111752,ATERIX - 250 TABLET 20X1X6 T,ATERIX
176,421111755,ATERIX - 500 TABLET,ATERIX
177,421110795,ATFUL TABLETS,ATFUL
178,421110992,ATOREC - 20 D 3 TABLETS,ATOREC
179,421110991,ATOREC - D 3 TABLETS,ATOREC
180,424441079,ATOREC 10 MG TABLET,ATOREC
181,424441080,ATOREC 20 MG TABLET,ATOREC
182,424441962,ATOREC 40 MG TABLET,ATOREC
183,424440931,ATOREC 80 MG TABLET,ATOREC
184,421112877,ATOREC ASP CAPSULES,ATOREC
185,421111940,ATOREC CV 10 CAPSULES,ATOREC
186,421111941,ATOREC CV 20 CAPSULES,ATOREC
187,424440077,ATOREC EZ TABLET,ATOREC
188,424441186,ATOREC F 10/160 MG TABLET 10X10,ATOREC
189,421112265,ATOREC GOLD 10  10X10 C,ATOREC
190,421112266,ATOREC GOLD 20  10X10 C,ATOREC
191,421110754,ATOREC R CAPSULES,ATOREC
192,424441078,ATOREC  5 MG TABLET,ATOREC
193,427770178,ATORFEN 10 MG TABLETS,ATORFEN
194,423330214,ATORFEN 5 MG TABLETS,ATORFEN
195,421110447,ATPURE D TABLET,ATPURE
196,421110448,ATPURE SA TABLET,ATPURE
197,424440035,ATPURE TABLET 12.5 MG,ATPURE
198,424440036,ATPURE TABLET 25 MG,ATPURE
199,421110454,ATPURE TABLET 50 MG,ATPURE
200,420000046,ATSA  4X5X10 T,ATSA
201,420000047,ATSA - 5 4X5X10 T,ATSA
202,421112200,ATSA INJECTION,ATSA
203,420610004,AUGPEN  375  TABLETS,AUGPEN
204,420000543,AUGPEN  625  TABLET,AUGPEN
205,420030018,AUGPEN  LB  1g  BID TABLET,AUGPEN
206,423330385,AUGPEN 1 GM BID TABLETS,AUGPEN
207,423330382,AUGPEN 375 BID TABLETS,AUGPEN
208,423331031,AUGPEN 625 BID TABLETS,AUGPEN
209,423330332,AUGPEN DROPS,AUGPEN
210,423330008,AUGPEN DS SUSPENSION,AUGPEN
211,423330331,AUGPEN DT FORTE TABLETS 5X10 T,AUGPEN
212,423331526,AUGPEN ES SUSPENSION,AUGPEN
213,423331041,AUGPEN HS SUSPENSION,AUGPEN
214,423331032,AUGPEN I.V. 1.2 GM INJECTION,AUGPEN
215,423330011,AUGPEN I.V. 150 MG INJECTION,AUGPEN
216,423330012,AUGPEN I.V. 300 MG INJECTION,AUGPEN
217,423331091,AUGPEN I.V. 600 MG INJECTION,AUGPEN
218,423330330,AUGPEN KID DT TABLETS,AUGPEN
219,423330402,AUGPEN LB 1 GM TABLETS,AUGPEN
220,423330386,AUGPEN LB 375 TABLETS,AUGPEN
221,423330383,AUGPEN LB 625 TABLETS,AUGPEN
222,420000535,AUGPEN SUSPENSION 30 ML,AUGPEN
223,427770229,AUGTAZ 1 GM INJECTION,AUGTAZ
224,427770231,AUGTAZ 250 MG INJECTION,AUGTAZ
225,427770230,AUGTAZ 500 MG INJECTION,AUGTAZ
226,427770232,AUGTAZ KID 125 MG INJECTION,AUGTAZ
227,491110077,AURICH - 100 CAPSULES,AURICH
228,491110079,AURICH - 100 INJECTION,AURICH
229,491110078,AURICH - 200 CAPSULES,AURICH
230,429990225,AURICH CREAM 30GM,AURICH
231,491110080,AURICH-200 INJECTION,AURICH
232,491110254,AXENTRI 150 TABLETS,AXENTRI
233,424441069,AXENTRI TABLETS 1X60T,AXENTRI
234,427770179,AZILAC - 250 TABLETS,AZILAC
235,427770180,AZILAC - 500 TABLETS,AZILAC
236,423331742,AZITUS 100 SUSPENSION,AZITUS
237,423331740,AZITUS 200 SUSPENSION,AZITUS
238,427770270,AZITUS 250 MG TABLETS,AZITUS
239,427770271,AZITUS 500 MG TABLETS,AZITUS
240,423331743,AZITUS XL 100 SUSPENSION,AZITUS
241,423331741,AZITUS XL 200 SUSPENSION,AZITUS
242,423330765,BACLOTOP 10 TABLETS,BACLOTOP
243,421112199,BACTICURE - 1.5 GM INJECTION,BACTICURE
244,421112198,BACTICURE - 750 MG INJECTION,BACTICURE
245,421112223,BACTICURE 250 TABLETS 1X10 T,BACTICURE
246,421112224,BACTICURE 500 TABLETS 1X6 T,BACTICURE
247,421110962,BACTILAM  250 TABLETS,BACTILAM
248,421110963,BACTILAM  500 TABLETS,BACTILAM
249,421111902,BACTILEM  1.5 GM INJECTION,BACTILEM
250,421111901,BACTILEM  750 MG INJECTION,BACTILEM
251,421110026,BACTILEM AX TABLET,BACTILEM
252,423330680,BACTOMIN 375 MG TABLETS,BACTOMIN
253,423330681,BACTOMIN 750 MG TABLETS,BACTOMIN
254,420500050,BAZOSTAR TABLET 10X10 T,BAZOSTAR
255,421112226,BEAT HF 5 TABLETS 10X10 T,BEAT HF
256,421112227,BEAT HF 7.5 TABLETS 10X10 T,BEAT HF
257,420000660,BEAZOL 4 MG INJECTION,BEAZOL
258,421110916,BECLASONE - C CREAM 10 GMS,BECLASONE
259,421110917,BECLASONE - C CREAM 20 GMS,BECLASONE
260,421110920,BECLASONE - N CREAM 10 GMS,BECLASONE
261,421110921,BECLASONE - N CREAM 20 GMS,BECLASONE
262,420000078,BECLASONE OINTMENT 15 GM,BECLASONE
263,420000060,BECLASONE OINTMENT C 15 GM,BECLASONE
264,421110918,BECLASONE OINTMENT GM 10 GM,BECLASONE
265,421110919,BECLASONE OINTMENT GM 20 GM,BECLASONE
266,421110787,BECLASONE OINTMENT GM 5 GM,BECLASONE
267,421110790,BECLASONE OINTMENT N 15 GM,BECLASONE
268,421110174,BECLASONE OINTMENT N 5 GM,BECLASONE
269,420000418,BEMLO SYRUP 60 ML,BEMLO
270,420000416,BEMLO TABLET 10 MG,BEMLO
271,420000417,BEMLO TABLET 20 MG,BEMLO
272,423331490,BEMPEDAY TABLET 180 MG,BEMPEDAY
273,421112665,BENFOSULES CAPSULES,BENFOSULES
274,421111929,BENFOTABS,BENFOTABS
275,421112782,BESTFORM M TABLET 1x10T,BESTFORM
276,421112201,BEVAREST 100 INJECTION,BEVAREST
277,421111724,BEVAREST 400 INJECTION,BEVAREST
278,429930505,BEVON CAPSULES 10X15 C,BEVON
279,423331546,BEVON CD CAPSULES,BEVON
280,423331547,BEVON DROPS,BEVON
281,423331765,BEVON NH CAPSULES,BEVON
282,423331778,BEVON RESPI CAPSULE,BEVON
283,423331670,BEVON SOFTULES,BEVON
284,423331538,BEVON SUSPENSION 200 ML,BEVON
285,429930017,BEVON SYRUP 100 ML,BEVON
286,421110749,BEZIP 0.2 CAPSULE,BEZIP
287,421110411,BEZIP 0.4 CAPSULE,BEZIP
288,421110729,BEZIP-D TABLETS,BEZIP
289,421112878,BIC EMTAF TABLET,BIC-EMTAF
290,424442074,BIC EMTAF TABLET 1x30T,BIC-EMTAF
291,421111652,BICALPRO TABLET 1X10T,BICALPRO
292,421111665,BICELTIS - 440 MG INJECTION,BICELTIS
293,490310012,BICNU 100 MG  INJECTION,BICNU
294,421112783,BILASTINE 20 MG TABLET 1x10T,BILASTINE
295,421112202,BIMODE 100 MG INJ 1 VIAL,BIMODE
296,420000420,BIMODE M TABLET,BIMODE
297,420000422,BIMODE SR 10 MG,BIMODE
298,420000423,BIMODE SR 5 MG,BIMODE
299,421112203,BIOCURE 2 MG INJ 1 VIAL,BIOCURE
300,421110669,BIRYTH-150 TABLETS,BIRYTH
301,421110672,BIRYTH-50 TABLETS,BIRYTH
302,423331717,BISOTRAK 2.5 TABLETS,BISOTRAK
303,423331718,BISOTRAK 5 TABLETS,BISOTRAK
304,423331630,BISOTRAK T 2.5 TABLET,BISOTRAK
305,423331631,BISOTRAK T 5 TABLET,BISOTRAK
306,421113156,B-LACT 1.2GM INJECTION,B-LACT
307,421113155,B-LACT 625 TABLET 10T,B-LACT
308,421112851,BLAXTIN 20 MG TABLET 10T,BLAXTIN
309,423331084,BOOSTALIV SYRUP,BOOSTALIV
310,423331409,BOROFLEX CAPSULES,BOROFLEX
311,420310370,BORTEZOMIB 2.5MG/ML SOL.FOR INJ.(1ML),BORTEZOMIB
312,421110623,BOWEX GRANULES,BOWEX
313,424440028,BPMET - XL 12.5 TABLETS,BPMET
314,421110455,BPMET XL 25 TABLET,BPMET
315,421110457,BPMET XL 50 MG TABLET,BPMET
316,421110545,BPMET-H 50 TABLETS,BPMET
317,421110544,BPMET-H TABLETS,BPMET
318,424440072,BPTITE - 2.5 TABLETS  10X3X10 T,BPTITE
319,424440073,BPTITE - 5 TABLETS 10X3X10 T,BPTITE
320,423331299,BRAIN MAX SUSPENSION,BRAIN
321,429930856,BRAIN MAX SUSPENSION 150ML,BRAIN
322,423331160,BRAINWISE SUSPENSION 150 ML,BRAINWISE
323,421112869,BRCAONE 100 MG TABLET 1x60T,BRCAONE
324,421112870,BRCAONE 150 MG TABLET 1x60T,BRCAONE
325,427770135,BROPHYLE CAPSULES,BROPHYLE
326,423331301,BROPHYLE N TABLETS,BROPHYLE
327,427770161,BROPHYLE SR TABLETS,BROPHYLE
328,423330209,BRUTEK-200 MG TABLETS,BRUTEK
329,423330210,BRUTEK-300 MG TABLETS,BRUTEK
330,423330211,BRUTEK-400 MG TABLETS,BRUTEK
331,423330283,BRUTEK-P TABLETS,BRUTEK
332,423331342,BUPREPLAST 10 MG PATCHES,BUPREPLAST
333,423331341,BUPREPLAST 5 MG PATCHES,BUPREPLAST
334,421110851,C - DIME 1.0 GM INJECTION,C-DIME
335,421110852,C - DIME 2.0 GM INJECTION,C-DIME
336,421110850,C - DIME 500 MG INJECTION,C-DIME
337,421111669,C - LET 1.0 GM INJECTION,C-LET
338,421112471,C - LET 2.0 GM INJECTION,C-LET
339,421111163,C - LET 250 MG INJECTION,C-LET
340,421110854,C - LET 500 MG INJECTION,C-LET
341,421111012,C - LET AZ TABLETS,C-LET
342,421111013,C - LET CV TABLETS,C-LET
343,421111099,C - LET O 100 DT TABLETS,C-LET
344,421112496,C - LET O 200 TABLETS,C-LET
345,421111081,C - LET O DS 100 SUSPENSION 30 ML,C-LET
346,421111089,C - LET O DS SUSPENSION 30 ML,C-LET
347,421111571,C - LET O TABLETS,C-LET
348,421111080,C - LET OF TABLETS,C-LET
349,421110858,C - PIME 1.0 GM INJECTION,C-PIME
350,421110974,C - PIME 250 MG INJECTION,C-PIME
351,421110975,C - PIME 500 MG INJECTION,C-PIME
352,427770003,C - TAX - O - 200 DT TABLETS 10X10 T,C - TAX
353,420030196,C - TAX 1.5 GM INJECTION,C - TAX
354,423330031,C - TAX O XL 100 TABLET,C - TAX
355,420000090,C - TAX P DRY SYRUP 30 ML,C - TAX
356,420001229,C - TAX T 100 MG TABLETS 12X10T,C - TAX
357,420000091,C - TAX T 200 TABLETS 15X4 T,C - TAX
358,421110979,C - TAZ 1.0 GM INJECTION,C-TAZ
359,421110977,C - TAZ 250 MG INJECTION,C-TAZ
360,421110978,C - TAZ 500 MG INJECTION,C-TAZ
361,427770005,C TAX - O - 400 TABLETS 10X10 T,C - TAX
362,421110594,CAESAR - 100 CAPSULES 10X10 C,CAESAR
363,421110593,CAESAR - 50 CAPSULES 10X10 C,CAESAR
364,421110548,CALCIEM DHA CAPSULES,CALCIEM
365,424440031,CALCIEM TABLET,CALCIEM
366,421110932,CALMPERIDONE - 4 TABLETS 10X10 T,CALMPERIDONE
367,421110933,CALMPERIDONE - 6 TABLETS 10X10 T,CALMPERIDONE
368,423330459,CALOBUILD SUSPENSION 150 ML,CALOBUILD
369,423330750,CALOBUILD SUSPENSION 200 ML,CALOBUILD
370,423330447,CALOBUILD TABLETS,CALOBUILD
371,424441177,CALONAT - D 3 TABLETS,CALONAT
372,421111197,CALONAT - D3 GRANULES,CALONAT
373,421110028,CALONAT CL TABLETS,CALONAT
374,424440032,CALONAT D TABLET,CALONAT
375,421112769,CALONAT XT TABLET 10x15T,CALONAT
376,421112248,CALOSHELL D3 CAPSULES 20X1X4,CALOSHELL
377,421112853,CALOSHELL D3 NANOSHOT 4X5ML,CALOSHELL
378,421113029,CALOSHELL D3 SACHET,CALOSHELL
379,421111311,CALOSHELL SG CAPSULE,CALOSHELL
380,421110843,CALOSHELL SUSPENSION 150 ML,CALOSHELL
381,420000115,CALOSHELL TABLET 500 MG,CALOSHELL
382,421110633,CALSICON TABLETS,CALSICON
383,421112125,CANZORB POWDER 100 GM,CANZORB
384,421112124,CANZORB POWDER 50 GM,CANZORB
385,421113012,CANZORB POWDER 75 GM,CANZORB
386,423331156,CAPEZAM 500 TABLETS,CAPEZAM
387,422220036,CAPICET - 30 TABLETS,CAPICET
388,491110266,CAPICET TABLET,CAPICET
389,491110362,CARBETA INJECTION,CARBETA
390,421112890,CARDACE 1.25 MG TABLET 10x15T,CARDACE
391,421112891,CARDACE 10 MG TABLET 10x15T,CARDACE
392,421112892,CARDACE 2.5 MG TABLET 10x15T,CARDACE
393,421112893,CARDACE 5 MG TABLET 10x15T,CARDACE
394,421112894,CARDACE AM 10 TABLET 10x15T,CARDACE
395,421112895,CARDACE AM 2.5 TABLET 10x15T,CARDACE
396,421112896,CARDACE AM 5 TABLET 10x15T,CARDACE
397,421112897,CARDACE H 10 TABLET 10x15T,CARDACE
398,421112898,CARDACE H 2.5 TABLET 10x15T,CARDACE
399,421112899,CARDACE H 5 TABLET 10x15T,CARDACE
400,421112900,CARDACE METO 2.5 TABLET 10x10T,CARDACE
401,421112901,CARDACE METO 5 TABLET 10x10T,CARDACE
402,421112902,CARDACE PROTECT 2.5 TABLET 10x10T,CARDACE
403,421112903,CARDACE PROTECT 5 TABLET 10x10T,CARDACE
404,421112430,CARDIUM CAPSULES,CARDIUM
405,421112928,CARMADA 100 MG TABLET 10x10T,CARMADA
406,421112929,CARMADA 200 MG TABLET 10x7T,CARMADA
407,421112927,CARMADA 50 MG TABLET 10x10T,CARMADA
408,421111177,CARMUTA-150 INJ.,CARMUTA
409,421112656,CEASTRA 100 CAPSULES 10X10C,CEASTRA
410,421112657,CEASTRA 200 CAPSULES 10X10C,CEASTRA
411,421112701,CEASTRA SB 130MG 10X10C,CEASTRA
412,421112700,CEASTRA SB CAPSULE 65MG 1x10C,CEASTRA
413,421112658,CEASTRA XL-100 CAPSULES,CEASTRA
414,421112659,CEASTRA XL-200 CAPSULES,CEASTRA
415,421110864,CEDIL 1.0 GM INJECTION,CEDIL
416,421113154,CEDIL 1.5GM INJECTION,CEDIL
417,421110862,CEDIL 250 MG INJECTION,CEDIL
418,421113152,CEDIL 250 MG TABLET,CEDIL
419,421110863,CEDIL 500 MG INJECTION,CEDIL
420,421113153,CEDIL 500MG TABLET 10x1x10T,CEDIL
421,421111346,CEFINE TABLET,CEFINE
422,420008973,CELLCEPT 1GM/5ML SUSPENSION,CELLCEPT
423,420008972,CELLCEPT 250MG CAPSULE 10C,CELLCEPT
424,420008971,CELLCEPT 500MG TABLET 10T,CELLCEPT
425,421111003,CELOL - D 3 CAPSULES,CELOL
426,421111051,CELOL - D 3 GRANULES,CELOL
427,421110030,CELOL CAPSULES,CELOL
428,424441917,CELOL D3 + TABLETS,CELOL
429,421110267,CELOL INJECTION,CELOL
430,421110732,CELOL K 7 CAPSULES,CELOL
431,421111912,CELOL MAX CAPSULES,CELOL
432,421111906,CELOL XT + TABLETS,CELOL
433,421110031,CELOL XT CAPSULES,CELOL
434,424441788,CELOL+ TABLET,CELOL
435,421110032,CERIZINE TABLET,CERIZINE
436,421112625,CERUME TABLET 1x10T,CERUME
437,421113136,CETAPIN V 0.2MG TABLET 10x15T,CETAPIN
438,421113137,CETAPIN V 0.3MG TABLET 10x15T,CETAPIN
439,421113138,CETAPIN XR 1000MG TABLET 10x15T,CETAPIN
440,421113139,CETAPIN XR 500MG TABLET 11x20T,CETAPIN
441,421112687,CETIRIZINE TABLETS IP 10MG,CETIRIZINE
442,423331570,CETLERGY 10 TABLETS,CETLERGY
443,423330448,CETLERGY PLUS TABLETS,CETLERGY
444,423331019,CETLERGY SYRUP 30 ML,CETLERGY
445,423331066,CETLERGY SYRUP 60 ML,CETLERGY
446,421112127,CFEICURE-S INJECTION 1.5g,CFEICURE
447,421112956,CHYEMRYL AP TABLET 10x10T,CHYEMRYL
448,421112309,CHYEMRYL FORTE TABLET 10X20T,CHYEMRYL
449,421112815,CHYEMRYL PLUS TABLETS 10X1X10T,CHYEMRYL
450,423331146,CHYVENTHRAL FORTE TABLET,CHYVENTHRAL
451,421112537,CIDNAVIR 375 MG INJECTION 1 VIAL,CIDNAVIR
452,421112120,CINEZ-D TABLETS,CINEZ
453,421113003,CINEZ-D TABLETS 1 X 15 T,CINEZ
454,420000125,CIPROBIOTIC - 500 10X10 CT,CIPROBIOTIC
455,421111672,CIPROBIOTIC 250 TABLET,CIPROBIOTIC
456,424440245,CIPROBIOTIC FORTE 500 MG 10,CIPROBIOTIC
